word,score,pos_freq,neg_freq
bitcoin,0.7731898882334817,13,6
taking,0.7731898882334817,13,6
inves,0.7731898882334817,13,6
company,0.7731898882334817,26,12
seminggu,0.7731898882334817,13,6
reksa,0.7731898882334817,26,12
paling,0.766994430511695,295,137
kawan,0.7621400520468967,15,7
pacific,0.7621400520468967,15,7
masi,0.7621400520468967,30,14
labanya,0.7621400520468967,15,7
china,0.7621400520468967,15,7
ngomong,0.7621400520468967,15,7
tadi,0.7621400520468967,60,28
asing,0.7611817386050853,745,348
datang,0.7537718023763802,17,8
halo,0.7537718023763802,34,16
sebenernya,0.7537718023763802,17,8
usah,0.7537718023763802,17,8
dikit,0.7519876805828787,70,33
terendah,0.7472144018302211,19,9
mikro,0.7472144018302211,19,9
kemarin,0.7472144018302211,266,126
auto,0.7435780341868372,61,29
spt,0.7419373447293773,21,10
situ,0.7419373447293773,21,10
amat,0.7419373447293773,21,10
jaga,0.7419373447293773,21,10
katanya,0.7419373447293773,42,20
gerak,0.7419373447293773,21,10
tipis,0.7396671961948382,44,21
bikin,0.7393600237150769,155,74
walaupun,0.7375989431307791,46,22
pasang,0.7375989431307791,23,11
hal,0.7339691750802005,50,24
agar,0.7308875085427924,27,13
nasib,0.7282385003712155,29,14
terus,0.7199944305961333,302,147
bersih,0.7193954066348818,193,94
pemerintah,0.7108467576593461,57,28
ditutup,0.7077459799810979,207,102
top,0.7059678689890068,314,155
liat,0.7003674285334324,139,69
denger,0.6931471805599453,12,6
sejarah,0.6931471805599453,6,3
gaes,0.6931471805599453,18,9
hahahahaha,0.6931471805599453,6,3
perolehan,0.6931471805599453,6,3
batas,0.6931471805599453,14,7
fair,0.6931471805599453,10,5
dinamis,0.6931471805599453,6,3
dibully,0.6931471805599453,6,3
yaampun,0.6931471805599453,6,3
nfcx,0.6931471805599453,6,3
punggung,0.6931471805599453,6,3
hitam,0.6931471805599453,6,3
banyaknya,0.6931471805599453,6,3
lgsg,0.6931471805599453,16,8
dibutuhkan,0.6931471805599453,6,3
kaga,0.6931471805599453,28,14
ditekan,0.6931471805599453,6,3
lonjakan,0.6931471805599453,8,4
bergejolak,0.6931471805599453,6,3
drama,0.6931471805599453,12,6
revisi,0.6931471805599453,10,5
bio,0.6931471805599453,8,4
ngajak,0.6931471805599453,6,3
lek,0.6931471805599453,10,5
laut,0.6931471805599453,8,4
follow,0.6931471805599453,10,5
foya,0.6931471805599453,6,3
margin,0.6931471805599453,38,19
atur,0.6931471805599453,6,3
quality,0.6931471805599453,6,3
tower,0.6931471805599453,6,3
ituu,0.6931471805599453,6,3
skrng,0.6931471805599453,16,8
males,0.6931471805599453,12,6
toh,0.6931471805599453,6,3
call,0.6931471805599453,8,4
sblm,0.6931471805599453,10,5
perbaikan,0.6931471805599453,8,4
diatribusikan,0.6931471805599453,20,10
polanya,0.6931471805599453,6,3
disusul,0.6931471805599453,6,3
salam,0.6931471805599453,6,3
bertumbuh,0.6931471805599453,10,5
ndak,0.6931471805599453,10,5
kmrn,0.6931471805599453,40,20
megang,0.6931471805599453,24,12
haji,0.6931471805599453,6,3
more,0.6931471805599453,8,4
eth,0.6931471805599453,10,5
emerging,0.6931471805599453,6,3
itupun,0.6931471805599453,6,3
dist,0.6931471805599453,8,4
kah,0.6931471805599453,48,24
riil,0.6931471805599453,8,4
trending,0.6931471805599453,10,5
tersenyum,0.6931471805599453,8,4
scalping,0.6931471805599453,6,3
valid,0.6931471805599453,6,3
begitu,0.6931471805599453,40,20
untung,0.6931471805599453,94,47
negosiasi,0.6931471805599453,6,3
liatnya,0.6931471805599453,8,4
spekulasi,0.6931471805599453,6,3
membawa,0.6931471805599453,12,6
bat,0.6931471805599453,6,3
pindah,0.6931471805599453,26,13
tokopedia,0.6931471805599453,6,3
crash,0.6931471805599453,20,10
mmg,0.6931471805599453,6,3
kadang,0.6931471805599453,14,7
ketutup,0.6931471805599453,6,3
fyi,0.6931471805599453,8,4
setengah,0.6931471805599453,12,6
sok,0.6931471805599453,10,5
wajarnya,0.6931471805599453,8,4
cuy,0.6931471805599453,12,6
terutama,0.6931471805599453,30,15
keu,0.6931471805599453,6,3
game,0.6931471805599453,6,3
impor,0.6931471805599453,20,10
ppre,0.6931471805599453,6,3
kuatnya,0.6931471805599453,6,3
flat,0.6931471805599453,6,3
umumkan,0.6931471805599453,6,3
jii,0.6931471805599453,42,21
meraup,0.6931471805599453,6,3
komentar,0.6931471805599453,6,3
tumbal,0.6931471805599453,6,3
ampe,0.6931471805599453,18,9
siapin,0.6931471805599453,6,3
pek,0.6931471805599453,6,3
lapkeu,0.6931471805599453,28,14
normal,0.6931471805599453,14,7
memegang,0.6931471805599453,6,3
anjayy,0.6931471805599453,6,3
dianggap,0.6931471805599453,14,7
pssi,0.6931471805599453,8,4
volatilitas,0.6931471805599453,12,6
bkn,0.6931471805599453,8,4
hrs,0.6931471805599453,14,7
apaan,0.6931471805599453,8,4
foto,0.6931471805599453,8,4
broker,0.6931471805599453,20,10
dolar,0.6931471805599453,14,7
ancaman,0.6931471805599453,6,3
skip,0.6931471805599453,8,4
njir,0.6931471805599453,6,3
lap,0.6931471805599453,8,4
aliran,0.6931471805599453,10,5
kino,0.6931471805599453,8,4
ahli,0.6931471805599453,8,4
nyaman,0.6931471805599453,14,7
isa,0.6931471805599453,8,4
dibandingkan,0.6931471805599453,42,21
ujan,0.6931471805599453,6,3
dikasi,0.6931471805599453,6,3
telat,0.6931471805599453,20,10
lolos,0.6931471805599453,6,3
pom,0.6931471805599453,6,3
nomor,0.6931471805599453,10,5
summary,0.6931471805599453,6,3
bahaya,0.6931471805599453,6,3
dialihkan,0.6931471805599453,8,4
melepas,0.6931471805599453,8,4
tempo,0.6931471805599453,10,5
rebus,0.6931471805599453,6,3
capaian,0.6931471805599453,6,3
itulah,0.6931471805599453,12,6
prospeknya,0.6931471805599453,6,3
gaada,0.6931471805599453,12,6
halt,0.6931471805599453,18,9
diguyur,0.6931471805599453,6,3
tmn,0.6931471805599453,6,3
menjual,0.6931471805599453,12,6
serupa,0.6931471805599453,6,3
net,0.6792258420413372,428,217
profit,0.6725278933572096,96,49
balik,0.666478933477784,111,57
pandemi,0.661398482245365,31,16
keluar,0.661398482245365,62,32
tekanan,0.659245628884264,29,15
distribusi,0.659245628884264,29,15
dibawah,0.6580558607486753,56,29
segitu,0.6567795363890705,27,14
sayang,0.653926467406664,25,13
rupslb,0.653926467406664,25,13
wkwkwkwk,0.653926467406664,25,13
kepala,0.6505875661411494,23,12
sulit,0.6505875661411494,23,12
udah,0.6442686732657595,539,283
adanya,0.6418538861723947,19,10
properti,0.6418538861723947,19,10
mana,0.6403046991855654,129,68
prediksi,0.6390799592896695,36,19
pelemahan,0.6359887667199967,17,9
naiknya,0.6325225587435105,32,17
avg,0.6299682789384138,92,49
ganti,0.6286086594223741,30,16
swasta,0.6286086594223741,15,8
fund,0.6286086594223741,15,8
bln,0.6286086594223741,15,8
hutang,0.6286086594223741,15,8
bukannya,0.6286086594223741,15,8
ttp,0.6286086594223741,15,8
taiwan,0.6286086594223741,15,8
relatif,0.6190392084062235,13,7
model,0.6190392084062235,13,7
ngerti,0.6190392084062235,13,7
nungguin,0.6190392084062235,13,7
dibilang,0.6190392084062235,13,7
part,0.6190392084062235,13,7
suatu,0.6190392084062235,13,7
reli,0.6190392084062235,13,7
setahun,0.6061358035703155,44,24
biru,0.6061358035703155,11,6
iki,0.6061358035703155,11,6
merasa,0.6061358035703155,11,6
judi,0.6061358035703155,11,6
hmm,0.6007738604289301,31,17
danantara,0.6000567574939334,164,90
mendingan,0.5877866649021191,9,5
der,0.5877866649021191,9,5
otomatis,0.5877866649021191,9,5
rebu,0.5877866649021191,9,5
app,0.5877866649021191,9,5
ema,0.5877866649021191,18,10
panas,0.5877866649021191,9,5
sedangkan,0.5877866649021191,27,15
pgn,0.5877866649021191,9,5
selisih,0.5877866649021191,9,5
can,0.5877866649021191,9,5
sayangnya,0.5877866649021191,9,5
diantara,0.5877866649021191,9,5
mba,0.5877866649021191,9,5
merger,0.5877866649021191,9,5
berturut,0.5877866649021191,9,5
roic,0.5877866649021191,9,5
btps,0.5877866649021191,36,20
hebat,0.5877866649021191,9,5
pengguna,0.5877866649021191,9,5
ternyata,0.5855165163675798,88,49
emg,0.5831462853456169,43,24
akuisisi,0.58279912339108,120,67
hampir,0.581921545449721,68,38
nanya,0.5753641449035618,16,9
return,0.5753641449035618,16,9
disitu,0.5753641449035618,16,9
foreign,0.5746285803246078,151,85
skrg,0.5673777932709119,97,55
kemaren,0.5671064596645803,67,38
putus,0.5596157879354227,7,4
mundur,0.5596157879354227,7,4
bet,0.5596157879354227,7,4
let,0.5596157879354227,7,4
perjanjian,0.5596157879354227,7,4
awalnya,0.5596157879354227,7,4
gokil,0.5596157879354227,7,4
boy,0.5596157879354227,7,4
teruss,0.5596157879354227,7,4
sejalan,0.5596157879354227,7,4
sabun,0.5596157879354227,7,4
deg,0.5596157879354227,7,4
konsensus,0.5596157879354227,14,8
bentar,0.5596157879354227,14,8
belasan,0.5596157879354227,7,4
dijadikan,0.5596157879354227,7,4
manuver,0.5596157879354227,7,4
tangga,0.5596157879354227,7,4
tulang,0.5596157879354227,7,4
sawit,0.5596157879354227,7,4
berbalik,0.5596157879354227,14,8
count,0.5596157879354227,7,4
book,0.5596157879354227,7,4
diekspektasiken,0.5596157879354227,7,4
beredar,0.5596157879354227,7,4
sob,0.5596157879354227,7,4
reversal,0.5596157879354227,7,4
terasa,0.5596157879354227,7,4
lord,0.5596157879354227,7,4
ngaruh,0.5596157879354227,14,8
pemasukan,0.5596157879354227,7,4
dkk,0.5596157879354227,21,12
sampe,0.5596157879354227,154,88
sesi,0.5538851132264376,87,50
covid,0.550046336919272,52,30
pagi,0.5493592877682336,97,56
tetapi,0.5465437063680699,19,11
eido,0.5389965007326869,12,7
ojk,0.5389965007326869,12,7
pihak,0.5389965007326869,12,7
index,0.5389965007326869,36,21
finansial,0.5389965007326869,12,7
lama,0.5332984796180493,75,44
dasar,0.5306282510621704,17,10
view,0.5273549257172012,122,72
ratu,0.5260930958967791,22,13
next,0.5232481437645479,27,16
tetep,0.5232481437645479,54,32
kok,0.5162164724008671,124,74
prefer,0.5108256237659907,10,6
gol,0.5108256237659907,5,3
ajakan,0.5108256237659907,10,6
bpk,0.5108256237659907,5,3
jajaki,0.5108256237659907,5,3
bluechips,0.5108256237659907,5,3
bandara,0.5108256237659907,5,3
langganan,0.5108256237659907,5,3
koin,0.5108256237659907,5,3
tsb,0.5108256237659907,15,9
realistis,0.5108256237659907,5,3
dar,0.5108256237659907,5,3
keburu,0.5108256237659907,5,3
banjir,0.5108256237659907,5,3
wih,0.5108256237659907,5,3
japan,0.5108256237659907,5,3
blokir,0.5108256237659907,5,3
timeframe,0.5108256237659907,5,3
langit,0.5108256237659907,5,3
pucuk,0.5108256237659907,15,9
banting,0.5108256237659907,10,6
waw,0.5108256237659907,5,3
dst,0.5108256237659907,5,3
tandanya,0.5108256237659907,5,3
pen,0.5108256237659907,5,3
apbn,0.5108256237659907,5,3
slow,0.5108256237659907,5,3
kemakan,0.5108256237659907,5,3
seumur,0.5108256237659907,5,3
kebiasaan,0.5108256237659907,5,3
pamer,0.5108256237659907,5,3
trust,0.5108256237659907,15,9
dirimu,0.5108256237659907,5,3
resesi,0.5108256237659907,5,3
kemahalan,0.5108256237659907,15,9
seng,0.5108256237659907,5,3
melambat,0.5108256237659907,5,3
terapkan,0.5108256237659907,5,3
kegiatan,0.5108256237659907,5,3
nigeria,0.5108256237659907,5,3
mingguan,0.5108256237659907,5,3
faktor,0.5108256237659907,15,9
bongkar,0.5108256237659907,5,3
down,0.5108256237659907,95,57
teroos,0.5108256237659907,5,3
kyknya,0.5108256237659907,5,3
menurunkan,0.5108256237659907,5,3
tertentu,0.5108256237659907,5,3
jual,0.5108256237659907,250,150
nampung,0.5108256237659907,5,3
awam,0.5108256237659907,5,3
say,0.5108256237659907,5,3
hapus,0.5108256237659907,5,3
berkapitalisasi,0.5108256237659907,5,3
mengatakan,0.5108256237659907,5,3
jari,0.5108256237659907,5,3
disuruh,0.5108256237659907,10,6
tumben,0.5108256237659907,5,3
concern,0.5108256237659907,5,3
nak,0.5108256237659907,5,3
respons,0.5108256237659907,5,3
merespon,0.5108256237659907,5,3
alami,0.5108256237659907,5,3
lagu,0.5108256237659907,5,3
supportnya,0.5108256237659907,10,6
esok,0.5108256237659907,5,3
trap,0.5108256237659907,5,3
netherlands,0.5108256237659907,5,3
changes,0.5108256237659907,5,3
kek,0.5108256237659907,55,33
broo,0.5108256237659907,5,3
berhubungan,0.5108256237659907,5,3
dini,0.5108256237659907,5,3
cadangan,0.5108256237659907,5,3
lapor,0.5108256237659907,5,3
geser,0.5108256237659907,5,3
end,0.5108256237659907,5,3
quartal,0.5108256237659907,5,3
utamanya,0.5108256237659907,5,3
peracik,0.5108256237659907,5,3
pinter,0.5108256237659907,5,3
kampung,0.5108256237659907,5,3
agung,0.5108256237659907,5,3
wes,0.5108256237659907,5,3
persentase,0.5108256237659907,5,3
konsumennya,0.5108256237659907,5,3
pasukan,0.5108256237659907,5,3
keras,0.5108256237659907,15,9
kabarnya,0.5108256237659907,5,3
stelah,0.5108256237659907,5,3
season,0.5108256237659907,5,3
wkwkwk,0.49965232316786545,89,54
gainer,0.49643688631389105,46,28
yah,0.4895482253187058,62,38
hati,0.488352767913932,44,27
duh,0.4855078157817008,13,8
dagang,0.4855078157817008,13,8
daripada,0.4818380868927384,34,21
hadapi,0.47000362924573563,8,5
ngomongin,0.47000362924573563,8,5
sejauh,0.47000362924573563,8,5
membaca,0.47000362924573563,8,5
pantengin,0.47000362924573563,8,5
proyek,0.47000362924573563,8,5
ditengah,0.47000362924573563,8,5
ciri,0.47000362924573563,8,5
take,0.47000362924573563,16,10
gajadi,0.47000362924573563,8,5
mempengaruhi,0.47000362924573563,8,5
sii,0.47000362924573563,8,5
kata,0.46608972992459924,51,32
nnti,0.4519851237430572,11,7
ditarik,0.4519851237430572,11,7
presiden,0.4519851237430572,11,7
berasa,0.4519851237430572,11,7
kebanyakan,0.4519851237430572,11,7
bener,0.44183275227903923,84,54
tiba,0.44183275227903923,42,27
harapan,0.44183275227903923,14,9
drpd,0.44183275227903923,14,9
agak,0.4289956055183586,43,28
meskipun,0.42744401482693967,23,15
change,0.42744401482693967,23,15
berharap,0.42744401482693967,23,15
benar,0.4248831939652659,26,17
pinehill,0.4163941786403546,138,91
kiri,0.4054651081081644,6,4
kontra,0.4054651081081644,6,4
ajaa,0.4054651081081644,9,6
niat,0.4054651081081644,9,6
kesabaran,0.4054651081081644,6,4
irra,0.4054651081081644,6,4
ckpn,0.4054651081081644,6,4
mesti,0.4054651081081644,12,8
gapunya,0.4054651081081644,6,4
sakit,0.4054651081081644,12,8
politik,0.4054651081081644,12,8
ujung,0.4054651081081644,9,6
maunya,0.4054651081081644,6,4
sebaliknya,0.4054651081081644,9,6
akal,0.4054651081081644,6,4
error,0.4054651081081644,6,4
smpe,0.4054651081081644,9,6
tungguin,0.4054651081081644,6,4
keyakinan,0.4054651081081644,6,4
fakta,0.4054651081081644,6,4
mantengin,0.4054651081081644,6,4
gatau,0.4054651081081644,18,12
ajah,0.4054651081081644,6,4
pliss,0.4054651081081644,6,4
drop,0.4054651081081644,15,10
pelajari,0.4054651081081644,6,4
solusinya,0.4054651081081644,6,4
nembus,0.4054651081081644,6,4
ahh,0.4054651081081644,6,4
ngikutin,0.4054651081081644,6,4
plat,0.4054651081081644,6,4
pemenang,0.4054651081081644,6,4
bukukan,0.4054651081081644,9,6
yes,0.4054651081081644,6,4
kinerjanya,0.4054651081081644,12,8
terpaksa,0.4054651081081644,6,4
biarin,0.4054651081081644,9,6
suara,0.4054651081081644,15,10
gaga,0.4054651081081644,6,4
dah,0.401795379219202,136,91
kayanya,0.3894647667617233,31,21
doang,0.38776553100876343,56,38
belinya,0.3829922522561057,22,15
turunnya,0.3829922522561057,22,15
retail,0.3794896217049037,19,13
bandar,0.371563556432483,29,20
gini,0.37037378829689427,84,58
gorengan,0.36772478012531734,26,18
mimpi,0.36772478012531734,13,9
terlalu,0.36464311358790924,36,25
bgt,0.3643378166843015,131,91
this,0.3566749439387324,10,7
esg,0.3566749439387324,10,7
mendadak,0.3566749439387324,10,7
jadinya,0.3566749439387324,10,7
asli,0.3566749439387324,10,7
thn,0.3566749439387324,30,21
keknya,0.3566749439387324,20,14
mahal,0.3566749439387324,50,35
shm,0.35282137462274243,37,26
mentok,0.3483066942682158,17,12
technical,0.34032580593720296,104,74
macem,0.3364722366212129,7,5
rombak,0.3364722366212129,7,5
targetnya,0.3364722366212129,7,5
masuknya,0.3364722366212129,7,5
gtu,0.3364722366212129,7,5
ctak,0.3364722366212129,7,5
twit,0.3364722366212129,7,5
merahnya,0.3364722366212129,7,5
nim,0.3364722366212129,7,5
imbas,0.3364722366212129,7,5
pokok,0.3364722366212129,7,5
liatin,0.3364722366212129,7,5
please,0.3364722366212129,14,10
small,0.3364722366212129,7,5
islamic,0.32542240043462795,18,13
double,0.3184537311185346,22,16
menyala,0.3184537311185346,22,16
utang,0.31237468504215243,41,30
fase,0.31015492830383945,15,11
out,0.3053816495511819,19,14
nyesel,0.3022808718729337,23,17
disertai,0.3016683144265208,96,71
panik,0.30010459245033816,27,20
susah,0.30010459245033816,27,20
kapan,0.29238796348919355,71,53
kagak,0.28768207245178085,12,9
terkuat,0.28768207245178085,4,3
alhasil,0.28768207245178085,4,3
kaka,0.28768207245178085,4,3
gamau,0.28768207245178085,12,9
kabeh,0.28768207245178085,4,3
iptv,0.28768207245178085,4,3
signal,0.28768207245178085,8,6
pompom,0.28768207245178085,8,6
kalimat,0.28768207245178085,4,3
buru,0.28768207245178085,8,6
malas,0.28768207245178085,4,3
lupakan,0.28768207245178085,4,3
membayar,0.28768207245178085,4,3
pemerintahan,0.28768207245178085,4,3
ntah,0.28768207245178085,4,3
persepsi,0.28768207245178085,4,3
ditembus,0.28768207245178085,4,3
gilak,0.28768207245178085,4,3
alt,0.28768207245178085,4,3
diproses,0.28768207245178085,4,3
ketik,0.28768207245178085,4,3
indr,0.28768207245178085,4,3
suntik,0.28768207245178085,4,3
dimulai,0.28768207245178085,8,6
bgtt,0.28768207245178085,8,6
apalagi,0.28768207245178085,56,42
menjawab,0.28768207245178085,4,3
seharga,0.28768207245178085,8,6
darimana,0.28768207245178085,4,3
korporat,0.28768207245178085,4,3
teori,0.28768207245178085,4,3
diluar,0.28768207245178085,4,3
ajarin,0.28768207245178085,4,3
analyst,0.28768207245178085,4,3
sikap,0.28768207245178085,4,3
bolak,0.28768207245178085,4,3
kreatif,0.28768207245178085,4,3
disedot,0.28768207245178085,4,3
hindari,0.28768207245178085,4,3
sampah,0.28768207245178085,4,3
jtan,0.28768207245178085,4,3
nemu,0.28768207245178085,4,3
jagoan,0.28768207245178085,4,3
gold,0.28768207245178085,4,3
ataupun,0.28768207245178085,4,3
eksternal,0.28768207245178085,4,3
audit,0.28768207245178085,4,3
material,0.28768207245178085,4,3
persis,0.28768207245178085,4,3
earning,0.28768207245178085,4,3
undervalue,0.28768207245178085,4,3
minor,0.28768207245178085,4,3
fake,0.28768207245178085,4,3
chaos,0.28768207245178085,4,3
monthly,0.28768207245178085,8,6
dahlah,0.28768207245178085,4,3
sebabnya,0.28768207245178085,4,3
bicara,0.28768207245178085,4,3
jejaknya,0.28768207245178085,4,3
wew,0.28768207245178085,4,3
penggemar,0.28768207245178085,4,3
guyur,0.28768207245178085,4,3
merem,0.28768207245178085,4,3
cth,0.28768207245178085,4,3
meledak,0.28768207245178085,4,3
instrumen,0.28768207245178085,4,3
queen,0.28768207245178085,4,3
makro,0.28768207245178085,4,3
sengaja,0.28768207245178085,4,3
provider,0.28768207245178085,12,9
tiktok,0.28768207245178085,4,3
singapore,0.28768207245178085,4,3
peluncuran,0.28768207245178085,4,3
bru,0.28768207245178085,4,3
dengerin,0.28768207245178085,4,3
sudahlah,0.28768207245178085,4,3
degan,0.28768207245178085,4,3
gendut,0.28768207245178085,4,3
laggard,0.28768207245178085,4,3
pov,0.28768207245178085,4,3
diubah,0.28768207245178085,4,3
ngefek,0.28768207245178085,4,3
gabakal,0.28768207245178085,4,3
woii,0.28768207245178085,4,3
chill,0.28768207245178085,4,3
pembeli,0.28768207245178085,4,3
duti,0.28768207245178085,4,3
deras,0.28768207245178085,4,3
sapa,0.28768207245178085,4,3
ribut,0.28768207245178085,4,3
growthnya,0.28768207245178085,4,3
tipikal,0.28768207245178085,4,3
laen,0.28768207245178085,8,6
seharian,0.28768207245178085,4,3
menyalaa,0.28768207245178085,4,3
mala,0.28768207245178085,4,3
pondasi,0.28768207245178085,8,6
fenomena,0.28768207245178085,4,3
credit,0.28768207245178085,4,3
membara,0.28768207245178085,4,3
babak,0.28768207245178085,4,3
muter,0.28768207245178085,4,3
dipimpin,0.28768207245178085,8,6
portoku,0.28768207245178085,4,3
berenti,0.28768207245178085,4,3
goyang,0.28768207245178085,4,3
terang,0.28768207245178085,4,3
bola,0.28768207245178085,8,6
sebel,0.28768207245178085,4,3
cover,0.28768207245178085,4,3
cbdk,0.26236426446749106,13,10
gandum,0.2559333741372007,31,24
kurs,0.25131442828090617,9,7
netral,0.25131442828090617,9,7
tangan,0.25131442828090617,9,7
asuransi,0.25131442828090617,9,7
ekspektasi,0.25131442828090617,18,14
isu,0.25131442828090617,18,14
terungkap,0.24116205681688804,14,11
pantes,0.24116205681688804,14,11
penurunan,0.22778393087071197,54,43
nahan,0.22314355131420976,5,4
memanfaatkan,0.22314355131420976,5,4
listrik,0.22314355131420976,5,4
disorot,0.22314355131420976,5,4
sarankan,0.22314355131420976,5,4
senen,0.22314355131420976,5,4
kang,0.22314355131420976,5,4
ora,0.22314355131420976,5,4
major,0.22314355131420976,5,4
dendam,0.22314355131420976,5,4
kekhawatiran,0.22314355131420976,5,4
memublikasikan,0.22314355131420976,5,4
lemah,0.22314355131420976,5,4
pergerakannya,0.22314355131420976,5,4
walopun,0.22314355131420976,5,4
menghadapi,0.22314355131420976,5,4
dihold,0.22314355131420976,5,4
fiktif,0.22314355131420976,5,4
tugu,0.22314355131420976,5,4
soto,0.22314355131420976,5,4
why,0.22314355131420976,5,4
yaallah,0.22314355131420976,5,4
ehh,0.22314355131420976,5,4
batal,0.22314355131420976,5,4
sri,0.22314355131420976,5,4
sebaiknya,0.22314355131420976,5,4
jelasin,0.22314355131420976,5,4
dipercaya,0.22314355131420976,5,4
telko,0.22314355131420976,5,4
kmrin,0.22314355131420976,5,4
kitchen,0.22314355131420976,5,4
wkwkwkw,0.22314355131420976,15,12
release,0.22314355131420976,5,4
over,0.22314355131420976,5,4
ketat,0.22314355131420976,5,4
batubara,0.22314355131420976,5,4
miskin,0.22314355131420976,5,4
wacana,0.22314355131420976,5,4
seandainya,0.22314355131420976,5,4
umumnya,0.22314355131420976,5,4
tolong,0.2135741002980591,26,21
berat,0.20763936477824455,16,13
pusing,0.20067069546215124,11,9
inget,0.1941560144409574,17,14
otw,0.1941560144409574,17,14
laptop,0.1823215567939546,6,5
lagian,0.1823215567939546,6,5
mengurangi,0.1823215567939546,6,5
nyusul,0.1823215567939546,6,5
menurun,0.1823215567939546,6,5
diminggu,0.1823215567939546,6,5
arpu,0.1823215567939546,6,5
pastikan,0.1823215567939546,6,5
ilang,0.1823215567939546,6,5
cape,0.1823215567939546,6,5
customer,0.1823215567939546,6,5
kalah,0.1823215567939546,12,10
jawaban,0.1823215567939546,6,5
selling,0.1823215567939546,6,5
close,0.16705408466316624,13,11
yoy,0.15634607039069404,76,65
corpora,0.15415067982725836,7,6
bersyukur,0.15415067982725836,7,6
konfirmasi,0.15415067982725836,7,6
terdampak,0.15415067982725836,7,6
tadinya,0.15415067982725836,7,6
pny,0.15415067982725836,7,6
nyentuh,0.15415067982725836,14,12
malah,0.15415067982725836,147,126
menit,0.15415067982725836,14,12
pelanggan,0.15415067982725836,7,6
qoq,0.15415067982725836,7,6
one,0.15415067982725836,7,6
tampaknya,0.15415067982725836,7,6
bye,0.15415067982725836,14,12
dihajar,0.15415067982725836,7,6
indikasi,0.13353139262452257,8,7
koh,0.13353139262452257,8,7
wkwkkw,0.13353139262452257,8,7
warga,0.13353139262452257,8,7
nyampe,0.13353139262452257,8,7
hit,0.13353139262452257,8,7
segi,0.13353139262452257,8,7
malu,0.13353139262452257,8,7
seberapa,0.11778303565638346,9,8
lots,0.11778303565638346,9,8
macet,0.10536051565782635,10,9
aza,0.10536051565782635,10,9
loyo,0.09531017980432493,11,10
buset,0.09531017980432493,11,10
terkoreksi,0.09097177820572679,23,21
issue,0.08701137698962969,12,11
ditambah,0.08701137698962969,12,11
nangis,0.08004270767353636,13,12
sell,0.07856232250310209,225,208
padahal,0.0709517359722844,73,68
kena,0.05129329438755048,60,57
porto,0.050430853626891904,61,58
gara,0.040005334613699206,51,49
lepas,0.03922071315328133,52,50
kenapa,0.018349138668196617,110,108
turun,0.007207238404949167,557,553
npl,0.0,11,11
ditinggal,0.0,5,5
harta,0.0,4,4
leading,0.0,10,10
phk,0.0,4,4
hrga,0.0,5,5
dok,0.0,4,4
otoritas,0.0,4,4
taunya,0.0,8,8
cmn,0.0,4,4
ngerasain,0.0,4,4
sodara,0.0,6,6
kebayang,0.0,5,5
smp,0.0,4,4
dibuang,0.0,4,4
kenyataan,0.0,4,4
bjir,0.0,8,8
aseng,0.0,4,4
pricing,0.0,4,4
pindahin,0.0,6,6
plg,0.0,4,4
nanem,0.0,4,4
rachmatarwata,0.0,4,4
pls,0.0,5,5
tertekan,0.0,27,27
bep,0.0,4,4
perorangan,0.0,4,4
cost,0.0,7,7
israel,0.0,4,4
syarat,0.0,8,8
exit,0.0,13,13
lucu,0.0,11,11
yaah,0.0,4,4
ukuran,0.0,4,4
maklum,0.0,4,4
chips,0.0,5,5
bad,0.0,5,5
pelajaran,0.0,4,4
entar,0.0,5,5
apaa,0.0,4,4
suruh,0.0,9,9
taro,0.0,4,4
grgr,0.0,7,7
pdhl,0.0,13,13
wkkw,0.0,4,4
merangkak,0.0,5,5
bermasalah,0.0,5,5
penjual,0.0,5,5
cus,0.0,10,10
com,0.0,12,12
trio,0.0,4,4
any,0.0,4,4
bsa,0.0,5,5
naro,0.0,4,4
ritel,0.0,45,45
ikan,0.0,5,5
berhenti,0.0,7,7
peta,0.0,4,4
feeling,0.0,5,5
blg,0.0,5,5
boom,0.0,4,4
cok,0.0,4,4
yahh,0.0,4,4
minoritas,0.0,4,4
stress,0.0,7,7
panic,0.0,4,4
amerika,0.0,9,9
hantu,0.0,4,4
jgn,-0.03390155167568134,29,30
negatif,-0.040821994520255166,24,25
gagal,-0.05406722127027582,18,19
merah,-0.05864872708150763,149,158
ngeri,-0.06899287148695143,14,15
jaman,-0.08004270767353637,12,13
melemah,-0.0915671935254905,73,80
jualan,-0.10536051565782628,36,40
jatoh,-0.10536051565782628,9,10
bandarmologi,-0.11778303565638351,8,9
limited,-0.11778303565638351,8,9
terpantau,-0.11778303565638351,8,9
capek,-0.13353139262452263,7,8
keliatannya,-0.13353139262452263,7,8
lambat,-0.13353139262452263,7,8
gila,-0.13353139262452263,21,24
downtrend,-0.13353139262452263,21,24
amblas,-0.13353139262452263,7,8
terpuruk,-0.15415067982725836,6,7
roa,-0.15415067982725836,6,7
pesimis,-0.15415067982725836,6,7
astaga,-0.15415067982725836,6,7
even,-0.15415067982725836,6,7
byk,-0.15415067982725836,6,7
sttp,-0.15415067982725836,6,7
drastis,-0.15415067982725836,12,14
akibat,-0.15415067982725836,12,14
mkpi,-0.15415067982725836,6,7
mati,-0.1670540846631662,11,13
outflow,-0.1670540846631662,11,13
movers,-0.17185025692665928,16,19
